persona_id,persona,nivel_cargo,cargo,jurisdiccion,partido_o_alianza,estado_ddjj_cargo_actual,fuente_ddjj_actual_url,oa_historial_estado,oa_historial_nombres,oa_anios,estado_busqueda_patrimonial,estado_investigacion,fecha_estado_investigacion,motivo_estado_investigacion,iteracion_sugerida,siguiente_accion
prov-rn-leg-szczygol-marcelo-fabian,Marcelo Fabián SZCZYGOL,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-valeri-carlos-alfredo,Carlos Alfredo VALERI,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-yauhar-soraya-elisandra-iris,Soraya Elisandra Iris YAUHAR,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-yensen-lorena-rosana,Lorena Rosana YENSEN,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-zgaib-luis-fabian,Luis Fabián ZGAIB,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE ALIANZA JUNTOS SOMOS RÍO NEGRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-belloso-daniel-ruben,Daniel Rubén BELLOSO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PARTIDO JUSTICIALISTA - NUEVO ENCUENTRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-dantas-pedro-cristian,Pedro Cristian DANTAS,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PARTIDO JUSTICIALISTA - NUEVO ENCUENTRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,DANTAS PEDRO CRISTIAN,2020|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-garcia-leandro-gaston,Leandro Gastón GARCÍA,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PARTIDO JUSTICIALISTA - NUEVO ENCUENTRO,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,GARCIA LEANDRO GASTON,2020|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-ivancich-luis-angel,Luis Ángel IVANCICH,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PARTIDO JUSTICIALISTA - NUEVO ENCUENTRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-mas-maria-alejandra,María Alejandra MAS,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PARTIDO JUSTICIALISTA - NUEVO ENCUENTRO,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-berros-jose-luis,José Luis BERROS,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE VAMOS CON TODOS,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-delgado-sempe-luciano-jesus,Luciano Jesús DELGADO SEMPÉ,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE VAMOS CON TODOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,DELGADO SEMPE LUCIANO JESUS,2019|2020|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-odarda-maria-magdalena,María Magdalena ODARDA,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE VAMOS CON TODOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,ODARDA MARIA MAGDALENA,2017|2018|2019|2020|2021|2022,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-pilquinao-carmelio-fabian,Carmelio Fabián PILQUINAO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE VAMOS CON TODOS,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE VAMOS CON TODOS,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,SPOSITO AYELEN,2019|2020,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-frei-maria-laura,María Laura FREI,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRO UNIÓN REPUBLICANA,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-lacour-martina-valeria,Martina Valeria LACOUR,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRO UNIÓN REPUBLICANA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,LACOUR MARTINA VALERIA,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-martin-juan-carlos,Juan Carlos MARTIN,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRO UNIÓN REPUBLICANA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,MARTIN JUAN CARLOS,2017|2018|2019|2020|2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,13,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-murillo-ongaro-juan-sebastian,Juan Sebastián MURILLO ONGARO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRO UNIÓN REPUBLICANA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,MURILLO ONGARO JUAN SEBASTIAN,2024,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-stupenengo-ofelia-irene,Ofelia Irene STUPENENGO,Legislaturas provinciales,Legislador/a provincial,Río Negro,BLOQUE PRO UNIÓN REPUBLICANA,ruta_provincial_por_relevar,,nombre_compatible_unico_en_oa,STUPENENGO OFELIA IRENE,2017|2018|2019|2020,identidad_confirmada_cruce_oficial,cerrado_publicable,2026-09-02,Trayectoria publicada con controles reproducibles.,10,Serie normalizada y contrafactuales incorporados; actualizar con el consolidado 2025 cuando se publique.
prov-rn-leg-doctorovich-claudio-alejandro,Claudio Alejandro DOCTOROVICH,Legislaturas provinciales,Legislador/a provincial,Río Negro,Bloque Cambia Río Negro (en suspenso),ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-ibarrolaza-santiago,Santiago IBARROLAZA,Legislaturas provinciales,Legislador/a provincial,Río Negro,Bloque Cambia Río Negro (en suspenso),ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-mc-kidd-maria-patricia,María Patricia MC KIDD,Legislaturas provinciales,Legislador/a provincial,Río Negro,Bloque Cambia Río Negro (en suspenso),ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-rn-leg-picotti-gabriela-alejandra,Gabriela Alejandra PICOTTI,Legislaturas provinciales,Legislador/a provincial,Río Negro,Bloque Cambia Río Negro (en suspenso),ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-ahumada-juan-alberto,Juan Alberto Ahumada,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-amarilla-ramon-oscar,Ramon Oscar Amarilla,Legislaturas provinciales,Representante provincial,Misiones,Algo Nuevo por los Trabajadores,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-arjol-martin-alfredo,Martin Alfredo Arjol,Legislaturas provinciales,Representante provincial,Misiones,Bloque Partido Libertario,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-arnhold-alejandro-fabian,Alejandro Fabian Arnhold,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-baez-walter-fabio,Walter Fabio Baez,Legislaturas provinciales,Representante provincial,Misiones,La Libertad Avanza (L.L.A),ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-bahr-aryhatne-nicold,Aryhatne Nicold Bahr,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-ba-rbaro-hector-orlando,Hector Orlando BÃ¡rbaro,Legislaturas provinciales,Representante provincial,Misiones,Bloque Agrario y Social,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-benitez-roberto-hugo,Roberto Hugo Benitez,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-bundziak-rudi-samuel,Rudi Samuel Bundziak,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
prov-mis-leg-butvilofsky-sara-carolina,Sara Carolina Butvilofsky,Legislaturas provinciales,Representante provincial,Misiones,Bloque Movimiento por lo que Viene,ruta_provincial_por_relevar,,sin_nombre_compatible_oa_2017_2024,,,sin_registro_oa_2017_2024,freezado,2026-09-02,"Expansión pausada para priorizar profundidad analítica en las trayectorias ya publicadas. El freeze no equivale a descarte, incumplimiento ni patrimonio cero.",6,"Buscar fuente del régimen actual y documentar publicado, reservado o no localizado."
