id,tema,institucion,titulo,url_original,archivo_local,fecha_descarga,fecha_publicacion,codigo_serie,periodo_utilizado,tipo,sha256,nota
e0_agn_res160_2006_bid1192_fy2005_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Resolución 160/2006 · auditoría BID 1192 ejercicio 2005,https://www.agn.gob.ar/sites/default/files/informes/2006_160info_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_res160_2006_bid1192_ejercicio2005.pdf,2026-09-01,2006,AGN 160/2006,2005-2006,PDF oficial · 99 páginas,8dcdbf05145e3e98b2b1b55bf94057eeb27b444ceacf1452f4fbe81f26ef3d8d,"Acredita por informe de auditoría fechas de instrumentos ejecutados, baja ejecución inicial, operaciones Macro, inactividad Credicoop y brechas de legajos/control. No sustituye contraparte firmada."
e0_agn_res014_2010_bid1192_fy2008_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Resolución 14/2010 · auditoría BID 1192 ejercicio 2008,https://www.agn.gob.ar/sites/default/files/informes/2010_014info_0.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_res014_2010_bid1192_ejercicio2008.pdf,2026-09-01,2010,AGN 14/2010,2007-2009,PDF oficial · 48 páginas,cc2fafdc076d0fa1cf3788b5231d8f3bc8cffd9f0bb96d116a767b817d24c6d9,"Cuantifica la facilidad en pesos, tasa máxima, cierre, terminación y liquidación pendiente; dice que Res. 967/2006 no se había perfeccionado al 22/02/2008."
e0_agn_res129_2005_endpoint_gap_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Endpoint legado AGN 129/2005 · error de migración preservado,https://www.agn.gob.ar/sites/default/files/informes/2005_129info.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_res129_2005_current_endpoint_error.html,2026-09-01,2026-09-01,AGN 129/2005 · endpoint,2005/consulta 2026,HTML de respuesta institucional preservado,44512fa8043e54b55d98ca0b5fe6a2b70228cffbc138309edfca5e6ee56f4b2a,Control negativo: el PDF histórico no se recupera por esta ruta; no es evidencia sustantiva.
e0_agn_res129_2005_api_query_gap_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Consulta API AGN por resolución 129/2005 · cero registros,https://webagnapi.agn.gob.ar/api/node/informes?filter%5Bano%5D=2005&filter%5Bresolucion%5D=129&include=informe%2Cresolucion_archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_api_res129_2005_bid1192.json,2026-09-01,2026-09-01,AGN JSON:API · count 0,2005/consulta 2026,JSON oficial preservado · control negativo,47e7348d1fe4ff73f42d34545e806bcf7bfd6a750a10a5ac7bd828a3680a6124,La migración pública no devuelve el registro; ausencia de índice no prueba ausencia del informe histórico.
e0_wayback_agn_res129_2005_cdx_gap_v180,ciclo_ajuste_e0_fiscal,Internet Archive,Consulta CDX de AGN 129/2005 · cero capturas,https://web.archive.org/cdx/search/cdx?url=agn.gov.ar/sites/default/files/informes/2005_129info*&output=json,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/wayback_cdx_agn_2005_129info.json,2026-09-01,2026-09-01,Wayback CDX,2005/consulta 2026,JSON preservado · control negativo,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,La consulta devolvió []; no prueba inexistencia del documento.
e0_agn_api_res023_2005_metadata_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Metadata JSON:API AGN 23/2005,https://webagnapi.agn.gob.ar/api/node/informes/6e16255b-98d6-4136-8cd0-514fa9f491d7?include=informe%2Cresolucion_archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_api_res023_2005.json,2026-09-01,2026-09-01,AGN JSON:API,2005,JSON oficial preservado · procedencia,88408f0c302193ca0c3f9927275f719b745276d95baf4523d68b3b25cd13d692,"Vincula metadata institucional, archivo, tamaño y resolución."
e0_agn_api_res160_2006_metadata_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Metadata JSON:API AGN 160/2006,https://webagnapi.agn.gob.ar/api/node/informes/6661e2fd-a341-4cb0-a884-37ae10093475?include=informe%2Cresolucion_archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_api_res160_2006.json,2026-09-01,2026-09-01,AGN JSON:API,2006,JSON oficial preservado · procedencia,543ee0175353228890f6118a84d4999e9f053b639a0ef26d69c1025b1a665a5d,Vincula metadata institucional con el informe auditado.
e0_agn_api_res014_2010_metadata_v180,ciclo_ajuste_e0_fiscal,Auditoría General de la Nación,Metadata JSON:API AGN 14/2010,https://webagnapi.agn.gob.ar/api/node/informes/8651cfe0-d65b-4cf3-86be-d5e4846352a0?include=informe%2Cresolucion_archivo,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/agn_api_res014_2010.json,2026-09-01,2026-09-01,AGN JSON:API,2010,JSON oficial preservado · procedencia,4e4c0c055679108eae09ec80f21d2d4b8e1917bba3457f355eb48d2f687530a1,Vincula metadata institucional con el informe auditado.
e0_bid_ar0127_pcr_v180,ciclo_ajuste_e0_fiscal,Banco Interamericano de Desarrollo,AR0127 · Informe de terminación del proyecto,https://www.iadb.org/document.cfm?id=EZSHARE-1739351788-35,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bid_ar0127_informe_terminacion_proyecto.pdf,2026-09-01,2014,AR0127 · PCR,1999-2014,PDF oficial · 29 páginas,2d95272775dd760eefe091e594be07c72e440cdc5249782628e3ecf72a352e5e,"Resultados, tasas, alcance, distribución y caveats; contiene inconsistencias internas que se registran y estimaciones que no se tratan como causalidad auditada."
e0_bid_ar0127_intermediate_evaluation_v180,ciclo_ajuste_e0_fiscal,Banco Interamericano de Desarrollo,AR0127 · evaluación intermedia,https://www.iadb.org/document.cfm?id=EZSHARE-917344851-48,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bid_ar0127_evaluacion_intermedia.pdf,2026-09-01,2005,AR0127 · evaluación intermedia,1999-2005,PDF oficial · 4 páginas,f5d5244c3b0c14649774eb62aee00f8a15ab899dd9f19852707879375793a873,Control de avance y contexto de ejecución.
e0_bid_ar0127_loan_proposal_v180,ciclo_ajuste_e0_fiscal,Banco Interamericano de Desarrollo,AR0127 · propuesta de préstamo,https://www.iadb.org/document.cfm?id=EZSHARE-917344851-47,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bid_ar0127_propuesta_prestamo_407194.pdf,2026-09-01,1999,AR0127 · propuesta,1999,PDF oficial · 4 páginas,cf16d52f853f07b69ccc4a622a5d83d6d61724cf82e01cef344c1457217bc37c,"Diseño, financiamiento, riesgos y clasificación: no proyecto de equidad social ni de reducción de pobreza según el propio documento."
e0_bcra_a4620_2007_mipymes_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Comunicación A 4620 · facilidad en pesos MiPyME,https://www.bcra.gob.ar/pdfs/comytexord/a4620.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_a4620_2007_mipymes.pdf,2026-09-01,2007-01-26,Com. A 4620,2007,PDF oficial · 11 páginas,8ce2fcf8506ff22467344a733970ad81d3fdf7cb6fecf31842ab3cc4273ba6ba,"Define costo de fondeo más administración, banda de spread, responsabilidad total IFI, riesgo crediticio, legajo, control de destino, débito y sanciones."
e0_bcra_b8920_2007_mipymes_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Comunicación B 8920 · reglamentación y primera banda,https://www.bcra.gob.ar/pdfs/comytexord/b8920.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_b8920_2007_mipymes.pdf,2026-09-01,2007-02-12,Com. B 8920,2007,PDF oficial · 33 páginas,0d8427265326b1d878bf0c6a716d9ddd48f8de97663ad9ad1bc141feca6fded8,"Tasa de transferencia 2,9%, spread 0-6 pp, TNA máxima 8,9%; garantía IFI mínima 125%; comisiones/seguros afectan CFT."
e0_bcra_b8995_2007_rates_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,"Comunicación B 8995 · continuidad banda 2,9% + 0-6 pp",https://www.bcra.gob.ar/pdfs/comytexord/b8995.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_b8995_2007_tasas.pdf,2026-09-01,2007-05-11,Com. B 8995,2007,PDF oficial · 1 página,60156bb571e330815349e771319994203b43a0172c8e274f8596c5b8b91b4fe9,"Mantiene TNA máxima 8,9% por tres meses."
e0_bcra_b9055_2007_rates_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,"Comunicación B 9055 · banda 3,9% + 0-5 pp",https://www.bcra.gob.ar/pdfs/comytexord/b9055.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_b9055_2007_tasas.pdf,2026-09-01,2007-08-10,Com. B 9055,2007,PDF oficial · 1 página,e60a68a9a519643a137724172c2dfd2d27e7c7703d95d50cb0c7581aa24139bb,"Eleva transferencia y reduce spread; TNA máxima permanece 8,9%."
e0_bcra_b9056_2007_suspension_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Comunicación B 9056 · suspensión por recursos comprometidos,https://www.bcra.gob.ar/pdfs/comytexord/b9056.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_b9056_2007_suspension.pdf,2026-09-01,2007-08-13,Com. B 9056,2007,PDF oficial · 1 página,475c1cd5f3d7f34e1f3e8519af43a48770f84a3b481a4efbce6fa3d9508f4e0b,Suspende nuevos proyectos porque los recursos estaban totalmente comprometidos.
e0_bcra_b9123_2007_rates_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,"Comunicación B 9123 · continuidad banda 3,9% + 0-5 pp",https://www.bcra.gob.ar/pdfs/comytexord/b9123.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_com_b9123_2007_tasas.pdf,2026-09-01,2007-11-12,Com. B 9123,2007,PDF oficial · 1 página,e0c5a4467dbae389d99e911d708b1deb54fbe7a497e1d3d62cd3b9308b502560,"Mantiene TNA máxima 8,9%; no convierte CFT en TNA."
e0_bcra_ordered_text_mipymes_comparator_v180,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Texto ordenado Programa Global de Crédito a MiPyMEs,https://www.bcra.gob.ar/pdfs/texord/t-crpyme.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v180/binaries/bcra_texto_ordenado_programa_credito_mipymes.pdf,2026-09-01,2026-09-01,Texto ordenado BCRA,1999-2007,PDF oficial · 64 páginas · comparador,ec4cb243a456610f6b8ce0ea2d178ebba01e6e613598f37bca4e284230c07bb0,Comparador normativo de programas relacionados; no se transpone automáticamente a cada tramo del fideicomiso o la facilidad.
e0_macro_20f_2007_mypes_collateral_v181,ciclo_ajuste_e0_fiscal,Banco Macro S.A.,Form 20-F 2007 · garantías y activos administrados MyPES II,https://www.macro.com.ar/relaciones-inversores/documento/1493316419832/bma_20f_2007_eng.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/banco_macro_20f_2007.pdf,2026-09-01,2008,Form 20-F · ejercicio 2007 · PDF 143 y 161,2006-2007,PDF corporativo oficial preservado · control visual de páginas relevantes,9950041285e3a8e636f09ec120b183c9db9934245c637d08c3715a1e2239afdd,En miles de pesos: préstamos afectados a MyPES II 19.241 en 2006 y 12.801 en 2007. El valor 18.634 de activos administrados usa una base distinta y no se suma ni resta a la garantía.
e0_macro_20f_2009_mypes_collateral_v181,ciclo_ajuste_e0_fiscal,Banco Macro S.A.,Form 20-F 2009 · garantías MyPES II,https://www.macro.com.ar/relaciones-inversores/documento/1517358335677/bma_20f_2009_eng.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/banco_macro_20f_2009.pdf,2026-09-01,2010,Form 20-F · ejercicio 2009 · PDF 236,2008-2009,PDF corporativo oficial preservado · control visual de página relevante,5e74c787a985c8eaf1250efa2e98c1fc900df8ca88c3565b5fc61ef67f266c15,"En miles de pesos: préstamos afectados a MyPES II 20.367 en 2008 y 9.876 en 2009; prueba garantía contable, no comisión ni utilidad."
e0_macro_20f_2010_mypes_collateral_v181,ciclo_ajuste_e0_fiscal,Banco Macro S.A.,Form 20-F 2010 · garantías MyPES II,https://www.macro.com.ar/relaciones-inversores/documento/1517358335382/bma_20f_2010_eng.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/banco_macro_20f_2010.pdf,2026-09-01,2011,Form 20-F · ejercicio 2010 · PDF 155,2009-2010,PDF corporativo oficial preservado · control visual de página relevante,2914cac0e23d84637f4fa81aaad85514fef18bdcdf37768a9953ef7ada338aa9,En miles de pesos: préstamos afectados a MyPES II 9.876 en 2009 y 2.599 en 2010.
e0_macro_20f_2011_mypes_collateral_v181,ciclo_ajuste_e0_fiscal,Banco Macro S.A.,Form 20-F 2011 · último saldo explícito de garantía MyPES II,https://www.macro.com.ar/relaciones-inversores/documento/1517358335198/bma_20f_2011_eng.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/banco_macro_20f_2011.pdf,2026-09-01,2012,Form 20-F · ejercicio 2011 · PDF 207,2010-2011,PDF corporativo oficial preservado · control visual de página relevante,4fc6b68eee42f64c68b0f8a5500354cd55fc4444cbe1e15aa552b621894f3cef,En miles de pesos: préstamos afectados a MyPES II 2.599 en 2010 y 163 en 2011; no informa el reclamo administrativo posterior de 2014.
e0_sec_macro_20f_2012_restricted_assets_v181,ciclo_ajuste_e0_fiscal,U.S. Securities and Exchange Commission / Banco Macro,Form 20-F 2012 · cierre de la línea de garantía MyPES II,https://www.sec.gov/Archives/edgar/data/1347426/000119312513178117/d526406d20f.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/sec_banco_macro_20f_2012.html,2026-09-01,2013-04-26,SEC accession 0001193125-13-178117 · Note 7,2011-2012,HTML oficial SEC preservado · texto completo,3d660683472f94a9bf6556480a9ccd4825e7d1bf00fd4d0ed860dc675ecb09cc,La nota de activos restringidos muestra Loans/Other 163 para 2011 y cero para 2012. MyPES no se nombra expresamente; la identificación del comparativo surge del 20-F 2011. No prueba extinción de una obligación por comisión.
e0_sec_macro_20f_2013_contingency_control_v181,ciclo_ajuste_e0_fiscal,U.S. Securities and Exchange Commission / Banco Macro,Form 20-F 2013 · control de divulgación posterior MyPES II,https://www.sec.gov/Archives/edgar/data/1347426/000119312514167653/d713664d20f.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/sec_banco_macro_20f_2013.html,2026-09-01,2014-04-29,SEC accession 0001193125-14-167653,2013,HTML oficial SEC preservado · texto completo,a669cca15f659987216b8697ec0fc9a5493a565d0f68dcbc6e6ecad611f12142,"Control posterior: sin mención exacta MyPES/Macro Fiducia/Resolución 1406. La ausencia puede obedecer a materialidad, agrupación o alcance y no prueba inexistencia de reclamo."
e0_sec_macro_20f_2014_contingency_control_v181,ciclo_ajuste_e0_fiscal,U.S. Securities and Exchange Commission / Banco Macro,Form 20-F 2014 · control contemporáneo a Resolución 1406,https://www.sec.gov/Archives/edgar/data/1347426/000119312515152311/d912561d20f.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/sec_banco_macro_20f_2014.html,2026-09-01,2015-04-28,SEC accession 0001193125-15-152311,2014,HTML oficial SEC preservado · texto completo,4835aa6c08c41ebeb419c03bae2a8fae5bb9454b9606e0c71dbf22711710c881,"Control contemporáneo: sin mención exacta MyPES/Macro Fiducia/Resolución 1406; no sustituye el acto, el recurso ni el análisis de materialidad contable."
e0_sec_macro_20f_2015_contingency_control_v181,ciclo_ajuste_e0_fiscal,U.S. Securities and Exchange Commission / Banco Macro,Form 20-F 2015 · control posterior a Resolución 1406,https://www.sec.gov/Archives/edgar/data/1347426/000119312516563512/d176736d20f.htm,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/sec_banco_macro_20f_2015.html,2026-09-01,2016-04-28,SEC accession 0001193125-16-563512,2015,HTML oficial SEC preservado · texto completo,62ac146b10556f4df6c086952d65e9184e016bc569a1560dab1f1ed234dfd6a7,"Control posterior: sin mención exacta MyPES/Macro Fiducia/Resolución 1406. No prueba pago, rechazo ni falta de provisión específica."
e0_sec_macro_submission_index_v181,ciclo_ajuste_e0_fiscal,U.S. Securities and Exchange Commission,Índice oficial de presentaciones Banco Macro CIK 0001347426,https://data.sec.gov/submissions/CIK0001347426.json,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/sec_banco_macro_submissions_2026-09-01.json,2026-09-01,2026-09-01,SEC submissions JSON · CIK 0001347426,2006-2026,JSON oficial preservado · procedencia e índice,f4f2db3d4ff1bdd162d9712099ee91ae8d1136c352913917f31cd23ea75bdec3,"Enumera la serie 20-F y sus accessions; es prueba de procedencia, no del contenido sustantivo de cada presentación."
e0_bcra_nonfinancial_entities_2011s2_mypes_v181,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Información de Entidades no Financieras · MyPES II al segundo semestre 2011,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/EntidadesNo/enf022011.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/bcra_entidades_no_financieras_2011_s2.pdf,2026-09-01,2012,Fideicomiso financiero 10155 · PDF 582,2010-2011,PDF oficial BCRA preservado · control visual de página relevante,8c84f1025ee12a2fc4c16b0a4f40bf57dcb296d62bea55cd5e15d44d4490afb2,"Identifica Macro Fiducia S.A. y deuda total en miles de pesos: 3.331,10 (dic-2010), 630,30 (jun-2011) y 39,60 (dic-2011), un registro, 100% situación normal."
e0_bcra_nonfinancial_entities_2012s1_registry_exit_v181,ciclo_ajuste_e0_fiscal,Banco Central de la República Argentina,Información de Entidades no Financieras · salida registral MyPES II en primer semestre 2012,https://www.bcra.gob.ar/archivos/Pdfs/Publicaciones/EntidadesNo/enf012012.pdf,/research/ciclo_ajuste/inputs/historical_retrieval/v181/binaries/bcra_entidades_no_financieras_2012_s1.pdf,2026-09-01,2014-02,Primer semestre 2012 · índice PDF 13,2012,PDF oficial BCRA preservado · control visual del tramo alfabético del índice,cf66a40f292bc464e832482af260ce51132fe59d0f9f75afb9241c2ebbedc1cf,"En el índice alfabético MyPES II ya no aparece entre Mercobank y Nues. Prueba ausencia en esa publicación, no por sí sola acto jurídico de liquidación o baja."
e0_cgn_account2020_bid1192_zero_uncertified_closure_v182,ciclo_ajuste_e0_fiscal,Contaduría General de la Nación,Cuenta de Inversión 2020 · Anexo 4.21 SAF 362,https://www.argentina.gob.ar/sites/default/files/cuenta2020-separatai-anexo-4.21-mdp.xlsx,/research/ciclo_ajuste/inputs/historical_retrieval/v182/binaries/cgn_account_2020_annex_4_21_mdp.xlsx,2026-09-01,2021,Cuenta de Inversión 2020 · Anexo 4.21 SAF 362,2020,XLSX oficial preservado · inspección estructural y visual,3e46ba3b82a1ee18c643c2baa62773506b9ce84cf70cd5f12aa72918be3e6097,"BID 1192 (FONDIF) presenta saldo inicial, entradas, salidas y saldo final en cero. La nota (3) exige separar cero financiero de cierre definitivo."
